date,opening_cash,customer_receipts,other_inflows,supplier_payments,payroll,operating_expenses,debt_service,capex,fx_payments,closing_cash,ar_due,ap_due,currency_exposure,data_updated_at,is_actual
2026-01-27,953.38,11.31,1.03,5.56,0.0,1.97,0.0,0.0,2.94,955.24,12.21,5.29,3.38,2026-06-27,True
2026-01-28,955.24,11.15,1.35,4.78,0.0,2.1,0.0,0.0,1.14,959.71,12.04,4.54,1.32,2026-06-27,True
2026-01-29,959.71,10.9,0.81,4.19,0.0,1.43,0.0,0.0,2.68,963.11,11.77,3.99,3.09,2026-06-27,True
2026-01-30,963.11,8.33,1.11,8.21,0.0,1.64,0.0,0.0,1.2,961.5,8.99,9.36,1.38,2026-06-27,True
2026-01-31,961.5,9.33,1.02,4.97,0.0,2.07,0.0,0.0,0.98,963.83,10.07,4.72,1.13,2026-06-27,True
2026-02-01,963.83,8.43,1.0,3.72,0.0,2.31,0.0,0.0,0.93,966.31,9.11,3.53,1.07,2026-06-27,True
2026-02-02,966.31,10.61,1.03,4.93,0.0,1.67,0.0,0.0,1.04,970.31,11.46,4.68,1.19,2026-06-27,True
2026-02-03,970.31,10.17,0.96,5.38,0.0,1.88,0.0,0.0,2.79,971.39,10.99,5.11,3.21,2026-06-27,True
2026-02-04,971.39,9.34,1.28,5.57,0.0,2.23,0.0,0.0,0.79,973.41,10.09,5.29,0.91,2026-06-27,True
2026-02-05,973.41,8.31,0.99,5.14,0.0,2.14,0.0,0.0,2.54,972.9,8.98,4.88,2.93,2026-06-27,True
2026-02-06,972.9,10.22,0.75,8.45,0.0,1.75,0.0,0.0,0.72,972.96,11.04,9.63,0.83,2026-06-27,True
2026-02-07,972.96,9.3,0.88,5.27,0.0,2.05,0.0,0.0,0.83,974.99,10.04,5.0,0.96,2026-06-27,True
2026-02-08,974.99,10.45,1.37,3.41,0.0,1.97,0.0,0.0,0.85,980.58,11.29,3.24,0.98,2026-06-27,True
2026-02-09,980.58,12.17,0.87,4.98,15.99,2.47,0.0,0.0,0.74,969.44,13.15,4.73,0.86,2026-06-27,True
2026-02-10,969.44,10.85,0.81,4.74,0.0,2.12,0.0,0.0,2.46,971.79,11.72,4.5,2.82,2026-06-27,True
2026-02-11,971.79,9.66,1.4,5.94,0.0,2.38,0.0,0.0,0.64,973.88,10.43,5.64,0.74,2026-06-27,True
2026-02-12,973.88,9.89,1.24,5.37,0.0,2.27,0.0,0.0,2.63,974.74,10.68,5.1,3.02,2026-06-27,True
2026-02-13,974.74,9.73,1.06,7.96,0.0,2.12,0.0,0.0,0.78,974.67,10.51,9.07,0.9,2026-06-27,True
2026-02-14,974.67,7.61,1.21,4.93,0.0,2.19,0.0,0.0,0.92,975.44,8.22,4.68,1.06,2026-06-27,True
2026-02-15,975.44,10.87,1.19,6.18,0.0,2.13,32.0,0.0,0.72,946.48,11.74,5.87,0.83,2026-06-27,True
2026-02-16,946.48,11.23,1.28,3.95,0.0,1.75,0.0,0.0,0.86,952.42,12.13,3.76,0.99,2026-06-27,True
2026-02-17,952.42,13.13,0.99,4.83,0.0,2.35,0.0,0.0,2.93,956.43,14.18,4.59,3.36,2026-06-27,True
2026-02-18,956.43,8.44,1.52,5.16,0.0,2.27,0.0,0.0,0.93,958.03,9.11,4.9,1.07,2026-06-27,True
2026-02-19,958.03,9.63,1.02,6.7,0.0,1.93,0.0,0.0,2.79,957.26,10.4,6.37,3.2,2026-06-27,True
2026-02-20,957.26,7.84,0.95,7.49,0.0,2.49,0.0,0.0,0.81,955.26,8.46,8.54,0.94,2026-06-27,True
2026-02-21,955.26,8.29,1.1,6.9,0.0,1.52,0.0,0.0,1.08,955.14,8.95,6.56,1.24,2026-06-27,True
2026-02-22,955.14,8.65,1.0,5.66,0.0,2.26,0.0,0.0,0.75,956.13,9.35,5.37,0.86,2026-06-27,True
2026-02-23,956.13,12.4,1.48,4.77,17.46,1.95,0.0,0.0,1.14,944.69,13.39,4.53,1.31,2026-06-27,True
2026-02-24,944.69,11.46,0.91,4.4,0.0,1.91,0.0,0.0,2.64,948.11,12.37,4.18,3.03,2026-06-27,True
2026-02-25,948.11,8.94,0.98,7.06,0.0,2.57,0.0,0.0,0.95,947.45,9.66,6.7,1.1,2026-06-27,True
2026-02-26,947.45,8.0,0.78,5.99,0.0,2.6,0.0,0.0,3.03,944.61,8.64,5.69,3.49,2026-06-27,True
2026-02-27,944.61,9.46,1.04,8.16,0.0,1.96,0.0,0.0,0.86,944.12,10.22,9.3,0.99,2026-06-27,True
2026-02-28,944.12,9.4,1.08,6.12,0.0,2.35,0.0,0.0,0.97,945.16,10.15,5.81,1.11,2026-06-27,True
2026-03-01,945.16,9.03,0.5,6.66,0.0,2.09,0.0,0.0,1.26,944.67,9.75,6.33,1.45,2026-06-27,True
2026-03-02,944.67,11.29,1.14,6.32,0.0,2.29,0.0,0.0,1.01,947.48,12.19,6.0,1.16,2026-06-27,True
2026-03-03,947.48,13.62,0.89,5.95,0.0,1.95,0.0,0.0,2.7,951.39,14.71,5.65,3.1,2026-06-27,True
2026-03-04,951.39,8.21,0.84,6.0,0.0,2.84,0.0,0.0,0.75,950.84,8.87,5.7,0.86,2026-06-27,True
2026-03-05,950.84,8.87,1.59,3.39,0.0,1.8,0.0,0.0,3.04,953.07,9.58,3.22,3.49,2026-06-27,True
2026-03-06,953.07,10.19,0.77,6.77,0.0,2.17,0.0,0.0,0.9,954.19,11.01,7.72,1.04,2026-06-27,True
2026-03-07,954.19,10.09,1.34,5.24,0.0,1.96,0.0,0.0,1.06,957.36,10.9,4.98,1.22,2026-06-27,True
2026-03-08,957.36,9.06,1.64,6.81,0.0,1.88,0.0,0.0,0.78,958.59,9.79,6.47,0.9,2026-06-27,True
2026-03-09,958.59,11.2,0.73,5.24,16.21,2.11,0.0,0.0,1.25,945.72,12.1,4.98,1.44,2026-06-27,True
2026-03-10,945.72,12.17,1.61,3.03,0.0,2.21,0.0,0.0,2.76,951.5,13.14,2.88,3.17,2026-06-27,True
2026-03-11,951.5,10.01,1.69,4.82,0.0,1.85,0.0,0.0,0.77,955.76,10.81,4.57,0.88,2026-06-27,True
2026-03-12,955.76,9.81,1.27,6.35,0.0,1.88,0.0,0.0,3.03,955.58,10.59,6.03,3.49,2026-06-27,True
2026-03-13,955.58,9.61,1.15,7.79,0.0,2.13,0.0,0.0,0.7,955.71,10.37,8.88,0.8,2026-06-27,True
2026-03-14,955.71,10.04,1.01,6.06,0.0,1.82,0.0,0.0,0.94,957.95,10.85,5.76,1.08,2026-06-27,True
2026-03-15,957.95,8.54,1.33,5.02,0.0,1.95,32.0,0.0,0.97,927.88,9.22,4.77,1.12,2026-06-27,True
2026-03-16,927.88,11.58,1.07,5.84,0.0,1.83,0.0,0.0,0.72,932.14,12.51,5.54,0.82,2026-06-27,True
2026-03-17,932.14,10.61,1.09,5.53,0.0,2.12,0.0,0.0,2.97,933.23,11.46,5.25,3.42,2026-06-27,True
2026-03-18,933.23,9.69,0.82,4.41,0.0,2.07,0.0,0.0,0.96,936.3,10.47,4.19,1.11,2026-06-27,True
2026-03-19,936.3,11.35,1.17,4.99,0.0,2.42,0.0,0.0,2.63,938.79,12.26,4.74,3.02,2026-06-27,True
2026-03-20,938.79,9.89,1.41,5.93,0.0,2.21,0.0,0.0,0.75,941.2,10.68,6.76,0.86,2026-06-27,True
2026-03-21,941.2,8.77,1.39,6.0,0.0,2.04,0.0,0.0,0.78,942.54,9.47,5.7,0.89,2026-06-27,True
2026-03-22,942.54,7.33,0.95,5.73,0.0,1.89,0.0,0.0,0.88,942.32,7.91,5.45,1.01,2026-06-27,True
2026-03-23,942.32,13.84,1.29,4.79,16.56,2.41,0.0,0.0,0.78,932.92,14.95,4.55,0.89,2026-06-27,True
2026-03-24,932.92,12.47,1.24,6.28,0.0,2.11,0.0,0.0,2.57,935.65,13.46,5.97,2.96,2026-06-27,True
2026-03-25,935.65,7.62,0.97,5.57,0.0,1.81,0.0,0.0,1.25,935.62,8.23,5.29,1.44,2026-06-27,True
2026-03-26,935.62,6.49,0.89,5.59,0.0,2.45,0.0,0.0,2.86,932.09,7.01,5.31,3.29,2026-06-27,True
2026-03-27,932.09,8.84,0.99,6.65,0.0,2.21,0.0,0.0,0.87,932.18,9.54,7.58,1.0,2026-06-27,True
2026-03-28,932.18,9.39,1.05,5.42,0.0,2.13,0.0,0.0,1.06,934.01,10.14,5.15,1.22,2026-06-27,True
2026-03-29,934.01,9.07,0.83,5.52,0.0,1.85,0.0,0.0,0.95,935.59,9.8,5.25,1.1,2026-06-27,True
2026-03-30,935.59,10.83,1.11,5.32,0.0,1.33,0.0,0.0,0.75,940.12,11.7,5.06,0.87,2026-06-27,True
2026-03-31,940.12,13.04,1.17,3.98,0.0,1.66,0.0,0.0,2.98,945.7,14.08,3.78,3.43,2026-06-27,True
2026-04-01,945.7,9.07,1.28,4.8,0.0,2.23,0.0,0.0,0.79,948.24,9.8,4.56,0.9,2026-06-27,True
2026-04-02,948.24,8.3,1.23,4.78,0.0,2.1,0.0,0.0,3.03,947.85,8.96,4.54,3.49,2026-06-27,True
2026-04-03,947.85,9.3,1.1,7.77,0.0,1.63,0.0,0.0,1.14,947.71,10.05,8.86,1.31,2026-06-27,True
2026-04-04,947.71,9.26,1.25,7.04,0.0,1.93,0.0,0.0,0.88,948.36,10.0,6.69,1.01,2026-06-27,True
2026-04-05,948.36,8.03,1.5,5.65,0.0,2.16,0.0,0.0,0.96,949.13,8.67,5.37,1.1,2026-06-27,True
2026-04-06,949.13,12.87,1.0,6.25,16.24,1.86,0.0,0.0,1.2,937.46,13.9,5.93,1.38,2026-06-27,True
2026-04-07,937.46,11.97,0.78,7.5,0.0,1.53,0.0,0.0,2.98,938.2,12.93,7.12,3.43,2026-06-27,True
2026-04-08,938.2,10.23,1.22,2.08,0.0,2.01,0.0,0.0,0.67,944.89,11.05,1.97,0.77,2026-06-27,True
2026-04-09,944.89,6.88,1.21,5.67,0.0,2.3,0.0,0.0,2.68,942.32,7.43,5.39,3.09,2026-06-27,True
2026-04-10,942.32,9.11,0.64,6.24,0.0,1.91,0.0,0.0,1.04,942.89,9.84,7.11,1.19,2026-06-27,True
2026-04-11,942.89,9.39,0.36,5.36,0.0,1.95,0.0,0.0,0.78,944.54,10.14,5.09,0.89,2026-06-27,True
2026-04-12,944.54,10.57,1.08,4.98,0.0,1.97,0.0,0.0,1.21,948.03,11.41,4.73,1.39,2026-06-27,True
2026-04-13,948.03,10.66,1.33,3.82,0.0,2.13,0.0,0.0,0.85,953.22,11.52,3.63,0.98,2026-06-27,True
2026-04-14,953.22,10.74,0.99,6.12,0.0,1.99,0.0,0.0,3.03,953.82,11.6,5.81,3.48,2026-06-27,True
2026-04-15,953.82,7.76,0.67,7.03,0.0,1.89,32.0,0.0,0.75,920.58,8.38,6.68,0.86,2026-06-27,True
2026-04-16,920.58,8.46,1.35,41.48,0.0,1.95,0.0,0.0,3.02,883.94,9.14,39.41,3.47,2026-06-27,True
2026-04-17,883.94,10.63,0.74,7.38,0.0,2.02,0.0,0.0,1.2,884.72,11.48,8.41,1.38,2026-06-27,True
2026-04-18,884.72,8.46,1.49,5.09,0.0,2.0,0.0,0.0,0.76,886.81,9.14,4.84,0.88,2026-06-27,True
2026-04-19,886.81,9.06,0.79,7.55,0.0,1.89,0.0,0.0,0.96,886.27,9.78,7.17,1.1,2026-06-27,True
2026-04-20,886.27,13.01,1.2,5.34,16.83,2.38,0.0,0.0,0.92,875.0,14.05,5.08,1.06,2026-06-27,True
2026-04-21,875.0,11.7,1.18,5.18,0.0,2.24,0.0,0.0,2.76,877.7,12.64,4.92,3.17,2026-06-27,True
2026-04-22,877.7,8.74,1.12,5.09,0.0,1.67,0.0,0.0,1.31,879.49,9.44,4.83,1.51,2026-06-27,True
2026-04-23,879.49,8.63,1.11,5.62,0.0,1.97,0.0,0.0,2.76,878.89,9.32,5.34,3.17,2026-06-27,True
2026-04-24,878.89,7.19,1.42,7.95,0.0,2.35,0.0,0.0,0.82,876.38,7.77,9.06,0.94,2026-06-27,True
2026-04-25,876.38,10.94,1.3,5.63,0.0,1.98,0.0,0.0,1.37,879.64,11.82,5.35,1.58,2026-06-27,True
2026-04-26,879.64,9.99,1.25,5.49,0.0,2.69,0.0,0.0,1.11,881.59,10.79,5.21,1.28,2026-06-27,True
2026-04-27,881.59,12.56,1.12,5.07,0.0,2.07,0.0,0.0,0.77,887.36,13.56,4.81,0.88,2026-06-27,True
2026-04-28,887.36,11.78,1.03,6.24,0.0,1.85,0.0,0.0,3.19,888.89,12.72,5.93,3.66,2026-06-27,True
2026-04-29,888.89,8.96,1.22,5.92,0.0,2.71,0.0,0.0,0.99,889.45,9.68,5.63,1.14,2026-06-27,True
2026-04-30,889.45,8.6,1.3,5.83,0.0,2.14,0.0,0.0,3.08,888.29,9.29,5.54,3.54,2026-06-27,True
2026-05-01,888.29,8.85,0.86,7.77,0.0,2.28,0.0,0.0,0.92,887.03,9.56,8.86,1.06,2026-06-27,True
2026-05-02,887.03,9.99,1.63,5.74,0.0,2.18,0.0,0.0,0.61,890.1,10.78,5.46,0.71,2026-06-27,True
2026-05-03,890.1,12.61,1.27,5.18,0.0,2.36,0.0,0.0,1.18,895.26,13.62,4.92,1.36,2026-06-27,True
2026-05-04,895.26,11.16,1.47,4.65,15.72,2.1,0.0,0.0,1.2,884.22,12.05,4.41,1.38,2026-06-27,True
2026-05-05,884.22,12.51,1.37,4.99,0.0,2.51,0.0,0.0,2.77,887.83,13.51,4.74,3.19,2026-06-27,True
2026-05-06,887.83,10.15,1.15,3.94,0.0,2.39,0.0,0.0,0.98,891.81,10.97,3.75,1.13,2026-06-27,True
2026-05-07,891.81,8.4,1.29,5.65,0.0,2.35,0.0,0.0,2.65,890.85,9.07,5.37,3.04,2026-06-27,True
2026-05-08,890.85,9.96,1.28,7.97,0.0,2.14,0.0,0.0,0.9,891.08,10.76,9.08,1.04,2026-06-27,True
2026-05-09,891.08,9.42,0.95,5.32,0.0,2.19,0.0,0.0,1.21,892.73,10.17,5.06,1.39,2026-06-27,True
2026-05-10,892.73,7.67,1.01,5.03,0.0,2.17,0.0,0.0,0.93,893.28,8.28,4.77,1.07,2026-06-27,True
2026-05-11,893.28,11.2,0.67,6.47,0.0,2.25,0.0,0.0,0.98,895.44,12.09,6.15,1.13,2026-06-27,True
2026-05-12,895.44,11.58,0.96,5.37,0.0,2.11,0.0,0.0,2.81,897.7,12.51,5.1,3.23,2026-06-27,True
2026-05-13,897.7,11.11,1.21,6.13,0.0,1.93,0.0,0.0,0.9,901.06,12.0,5.82,1.04,2026-06-27,True
2026-05-14,901.06,8.95,0.79,5.28,0.0,1.97,0.0,0.0,2.65,900.9,9.67,5.01,3.04,2026-06-27,True
2026-05-15,900.9,8.31,1.15,6.92,0.0,2.15,32.0,0.0,0.82,868.47,8.97,7.89,0.95,2026-06-27,True
2026-05-16,868.47,8.07,0.95,6.19,0.0,2.3,0.0,0.0,0.97,868.02,8.72,5.88,1.12,2026-06-27,True
2026-05-17,868.02,8.09,1.15,3.72,0.0,2.24,0.0,0.0,0.77,870.53,8.74,3.53,0.89,2026-06-27,True
2026-05-18,870.53,12.1,0.96,5.88,17.93,2.6,0.0,0.0,0.88,856.31,13.07,5.59,1.01,2026-06-27,True
2026-05-19,856.31,10.32,1.09,6.33,0.0,2.39,0.0,0.0,2.77,856.24,11.14,6.01,3.18,2026-06-27,True
2026-05-20,856.24,7.96,1.01,4.74,0.0,1.95,0.0,0.0,1.04,857.46,8.6,4.51,1.2,2026-06-27,True
2026-05-21,857.46,8.98,0.84,4.1,0.0,2.49,0.0,0.0,2.93,857.76,9.7,3.9,3.37,2026-06-27,True
2026-05-22,857.76,9.23,1.39,7.58,0.0,2.09,0.0,0.0,1.07,857.64,9.97,8.64,1.23,2026-06-27,True
2026-05-23,857.64,8.87,1.25,4.27,0.0,2.32,0.0,0.0,0.83,860.34,9.57,4.06,0.95,2026-06-27,True
2026-05-24,860.34,8.72,1.0,4.07,0.0,2.4,0.0,0.0,1.08,862.52,9.42,3.87,1.24,2026-06-27,True
2026-05-25,862.52,11.41,1.16,5.59,0.0,2.16,0.0,0.0,0.62,866.71,12.32,5.31,0.72,2026-06-27,True
2026-05-26,866.71,11.22,0.81,3.84,0.0,2.25,0.0,0.0,2.83,869.83,12.12,3.65,3.25,2026-06-27,True
2026-05-27,869.83,7.36,0.84,4.5,0.0,2.24,0.0,0.0,0.98,870.32,7.95,4.28,1.12,2026-06-27,True
2026-05-28,870.32,8.03,1.04,6.21,0.0,2.16,0.0,0.0,2.89,868.13,8.67,5.9,3.32,2026-06-27,True
2026-05-29,868.13,8.91,1.16,8.76,0.0,2.6,0.0,0.0,1.26,865.58,9.62,9.99,1.45,2026-06-27,True
2026-05-30,865.58,8.47,0.65,5.22,0.0,2.26,0.0,0.0,0.96,866.27,9.15,4.96,1.11,2026-06-27,True
2026-05-31,866.27,9.52,0.8,6.55,0.0,2.37,0.0,0.0,1.12,866.55,10.28,6.22,1.29,2026-06-27,True
2026-06-01,866.55,10.14,1.53,4.49,15.44,2.62,0.0,0.0,0.71,854.96,10.95,4.26,0.81,2026-06-27,True
2026-06-02,854.96,11.03,1.08,4.71,0.0,2.28,0.0,0.0,3.02,857.05,11.91,4.47,3.47,2026-06-27,True
2026-06-03,857.05,8.94,0.94,4.86,0.0,2.45,0.0,0.0,0.93,858.7,9.66,4.62,1.07,2026-06-27,True
2026-06-04,858.7,8.61,1.22,4.61,0.0,2.53,0.0,0.0,2.94,858.44,9.3,4.38,3.39,2026-06-27,True
2026-06-05,858.44,8.47,0.89,7.49,0.0,2.07,0.0,0.0,0.8,857.44,9.15,8.54,0.92,2026-06-27,True
2026-06-06,857.44,8.17,1.0,5.18,0.0,2.63,0.0,0.0,0.72,858.07,8.82,4.92,0.83,2026-06-27,True
2026-06-07,858.07,9.49,1.42,4.58,0.0,2.07,0.0,0.0,0.63,861.7,10.25,4.36,0.72,2026-06-27,True
2026-06-08,861.7,13.0,1.04,6.31,0.0,2.32,0.0,0.0,0.89,866.23,14.04,5.99,1.03,2026-06-27,True
2026-06-09,866.23,10.46,1.42,4.9,0.0,2.29,0.0,0.0,2.65,868.27,11.3,4.66,3.04,2026-06-27,True
2026-06-10,868.27,9.31,1.29,5.39,0.0,2.19,0.0,0.0,0.84,870.45,10.05,5.12,0.97,2026-06-27,True
2026-06-11,870.45,10.24,0.86,5.02,0.0,1.74,0.0,0.0,3.04,871.75,11.06,4.77,3.49,2026-06-27,True
2026-06-12,871.75,10.08,1.05,7.74,0.0,2.45,0.0,0.0,1.1,871.59,10.89,8.83,1.26,2026-06-27,True
2026-06-13,871.59,7.46,1.14,6.52,0.0,2.18,0.0,0.0,1.12,870.38,8.05,6.19,1.29,2026-06-27,True
2026-06-14,870.38,7.97,0.82,4.87,0.0,2.11,0.0,0.0,1.07,871.11,8.61,4.63,1.23,2026-06-27,True
2026-06-15,871.11,13.71,1.45,6.07,16.16,2.13,32.0,0.0,0.82,829.1,14.81,5.76,0.94,2026-06-27,True
2026-06-16,829.1,10.87,0.9,5.51,0.0,2.5,0.0,0.0,2.85,830.02,11.74,5.23,3.28,2026-06-27,True
2026-06-17,830.02,10.39,0.9,6.69,0.0,2.2,0.0,0.0,1.1,831.32,11.22,6.35,1.27,2026-06-27,True
2026-06-18,831.32,9.49,1.14,5.03,0.0,1.72,0.0,0.0,2.57,832.62,10.25,4.77,2.96,2026-06-27,True
2026-06-19,832.62,9.26,0.84,9.45,0.0,2.43,0.0,0.0,0.99,829.86,10.0,10.77,1.13,2026-06-27,True
2026-06-20,829.86,9.66,1.33,5.48,0.0,1.49,0.0,0.0,1.11,832.76,10.43,5.21,1.27,2026-06-27,True
2026-06-21,832.76,6.45,1.5,5.2,0.0,1.99,0.0,0.0,0.77,832.76,6.97,4.94,0.88,2026-06-27,True
2026-06-22,832.76,9.41,1.39,4.04,0.0,2.0,0.0,0.0,0.89,836.62,10.16,3.84,1.03,2026-06-27,True
2026-06-23,836.62,12.63,0.89,5.14,0.0,2.24,0.0,0.0,2.76,840.0,13.64,4.88,3.18,2026-06-27,True
2026-06-24,840.0,8.98,0.69,4.65,0.0,2.33,0.0,0.0,1.14,841.55,9.7,4.42,1.31,2026-06-27,True
2026-06-25,841.55,10.21,1.13,6.73,0.0,1.95,0.0,0.0,2.76,841.45,11.02,6.39,3.17,2026-06-27,True
2026-06-26,841.45,9.52,1.1,7.13,0.0,1.46,0.0,0.0,0.91,842.57,10.29,8.13,1.05,2026-06-27,True
2026-06-27,842.57,9.57,1.29,5.75,0.0,2.0,0.0,0.0,0.92,844.76,10.33,5.46,1.06,2026-06-27,False
2026-06-28,844.76,9.39,0.99,5.03,0.0,2.28,0.0,0.0,1.17,846.66,10.14,4.78,1.35,2026-06-27,False
2026-06-29,846.66,11.79,0.95,5.45,16.75,1.85,0.0,0.0,1.06,834.28,12.73,5.18,1.22,2026-06-27,False
2026-06-30,834.28,13.77,1.13,4.88,0.0,2.02,0.0,0.0,2.68,839.61,14.87,4.63,3.08,2026-06-27,False
2026-07-01,839.61,8.77,0.99,5.5,0.0,1.66,0.0,0.0,0.86,841.35,9.47,5.22,0.99,2026-06-27,False
2026-07-02,841.35,11.32,1.27,4.68,0.0,1.93,0.0,0.0,2.82,844.52,12.23,4.45,3.24,2026-06-27,False
2026-07-03,844.52,8.62,0.69,9.38,0.0,2.09,0.0,0.0,0.84,841.51,9.31,10.7,0.97,2026-06-27,False
2026-07-04,841.51,9.93,1.13,5.72,0.0,2.41,0.0,0.0,0.91,843.54,10.73,5.44,1.05,2026-06-27,False
2026-07-05,843.54,9.95,1.14,5.94,0.0,1.99,0.0,0.0,1.08,845.62,10.75,5.64,1.25,2026-06-27,False
2026-07-06,845.62,11.07,0.63,3.9,0.0,2.32,0.0,0.0,0.77,850.33,11.96,3.7,0.89,2026-06-27,False
2026-07-07,850.33,10.48,1.04,5.22,0.0,2.73,0.0,0.0,2.41,851.5,11.31,4.96,2.77,2026-06-27,False
2026-07-08,851.5,7.52,0.71,5.75,0.0,1.52,0.0,0.0,0.63,851.83,8.12,5.46,0.73,2026-06-27,False
2026-07-09,851.83,8.99,0.98,5.98,0.0,1.63,0.0,0.0,3.11,851.09,9.71,5.68,3.57,2026-06-27,False
2026-07-10,851.09,8.08,1.47,6.44,0.0,2.5,0.0,0.0,0.87,850.83,8.72,7.34,1.0,2026-06-27,False
2026-07-11,850.83,7.65,1.33,6.57,0.0,2.19,0.0,0.0,0.9,850.14,8.26,6.24,1.04,2026-06-27,False
2026-07-12,850.14,9.04,1.32,4.99,0.0,2.5,0.0,0.0,1.1,851.9,9.76,4.74,1.27,2026-06-27,False
2026-07-13,851.9,11.84,1.19,4.6,16.16,2.08,0.0,0.0,0.89,841.2,12.79,4.37,1.02,2026-06-27,False
2026-07-14,841.2,11.68,0.81,4.67,0.0,2.01,0.0,0.0,3.01,843.99,12.61,4.44,3.46,2026-06-27,False
2026-07-15,843.99,8.28,1.13,3.99,0.0,2.24,32.0,0.0,0.65,814.52,8.94,3.79,0.75,2026-06-27,False
2026-07-16,814.52,8.38,1.3,4.73,0.0,1.91,0.0,0.0,2.75,814.82,9.05,4.49,3.16,2026-06-27,False
2026-07-17,814.82,9.39,0.86,7.75,0.0,2.04,0.0,0.0,1.05,814.23,10.14,8.84,1.21,2026-06-27,False
2026-07-18,814.23,9.19,1.07,3.91,0.0,1.84,0.0,0.0,0.83,817.91,9.93,3.72,0.96,2026-06-27,False
2026-07-19,817.91,9.03,1.01,3.55,0.0,1.95,0.0,0.0,0.91,821.54,9.76,3.37,1.05,2026-06-27,False
2026-07-20,821.54,11.02,1.1,5.11,0.0,1.99,0.0,0.0,0.97,825.6,11.9,4.86,1.11,2026-06-27,False
2026-07-21,825.6,12.47,1.14,5.12,0.0,2.28,0.0,0.0,2.7,829.1,13.47,4.87,3.1,2026-06-27,False
2026-07-22,829.1,9.9,0.87,5.9,0.0,1.77,0.0,0.0,1.17,831.04,10.69,5.61,1.35,2026-06-27,False
2026-07-23,831.04,8.77,1.07,5.66,0.0,2.01,0.0,0.0,2.75,830.47,9.47,5.38,3.16,2026-06-27,False
2026-07-24,830.47,9.17,0.92,8.32,0.0,2.22,0.0,0.0,1.06,828.97,9.91,9.48,1.22,2026-06-27,False
2026-07-25,828.97,9.82,1.49,5.46,0.0,1.95,0.0,0.0,0.78,832.1,10.61,5.19,0.9,2026-06-27,False
2026-07-26,832.1,8.28,1.09,5.73,0.0,1.8,0.0,0.0,0.86,833.09,8.94,5.44,0.99,2026-06-27,False
2026-07-27,833.09,10.67,0.92,4.9,16.71,1.95,0.0,0.0,0.7,820.41,11.52,4.66,0.8,2026-06-27,False
2026-07-28,820.41,12.18,1.12,5.29,0.0,1.94,0.0,0.0,2.98,823.5,13.15,5.03,3.42,2026-06-27,False
2026-07-29,823.5,7.71,1.02,4.65,0.0,1.86,0.0,0.0,0.58,825.15,8.32,4.42,0.66,2026-06-27,False
2026-07-30,825.15,8.74,1.37,4.96,0.0,1.73,0.0,0.0,2.65,825.91,9.44,4.71,3.04,2026-06-27,False
2026-07-31,825.91,10.01,1.06,7.18,0.0,2.16,0.0,0.0,0.62,827.01,10.81,8.19,0.72,2026-06-27,False
2026-08-01,827.01,8.48,1.16,5.16,0.0,2.31,0.0,0.0,1.0,828.18,9.15,4.9,1.14,2026-06-27,False
2026-08-02,828.18,7.11,1.43,2.93,0.0,2.29,0.0,0.0,1.0,830.5,7.68,2.78,1.15,2026-06-27,False
2026-08-03,830.5,11.08,0.92,6.44,0.0,2.29,0.0,0.0,1.02,832.75,11.97,6.12,1.18,2026-06-27,False
2026-08-04,832.75,11.7,1.38,6.78,0.0,1.78,0.0,0.0,2.96,834.32,12.64,6.44,3.4,2026-06-27,False
2026-08-05,834.32,12.2,1.21,6.82,0.0,2.35,0.0,0.0,0.72,837.84,13.18,6.48,0.82,2026-06-27,False
2026-08-06,837.84,10.42,0.99,5.87,0.0,2.34,0.0,0.0,3.02,838.02,11.25,5.57,3.47,2026-06-27,False
2026-08-07,838.02,8.6,1.28,7.08,0.0,2.37,0.0,0.0,0.48,837.96,9.29,8.08,0.56,2026-06-27,False
2026-08-08,837.96,7.71,1.25,6.51,0.0,2.43,0.0,0.0,1.07,836.91,8.32,6.19,1.23,2026-06-27,False
2026-08-09,836.91,11.34,1.15,6.35,0.0,1.83,0.0,0.0,0.89,840.33,12.25,6.03,1.03,2026-06-27,False
2026-08-10,840.33,13.21,0.51,4.71,16.16,2.37,0.0,0.0,0.97,829.85,14.26,4.47,1.12,2026-06-27,False
2026-08-11,829.85,10.76,1.13,7.02,0.0,2.14,0.0,175.0,2.91,654.67,11.62,6.67,3.35,2026-06-27,False
2026-08-12,654.67,9.51,1.15,5.21,0.0,1.77,0.0,0.0,0.85,657.49,10.27,4.95,0.98,2026-06-27,False
2026-08-13,657.49,10.87,1.1,4.71,0.0,2.3,0.0,0.0,2.79,659.66,11.74,4.48,3.2,2026-06-27,False
2026-08-14,659.66,9.64,0.61,8.95,0.0,2.32,0.0,0.0,0.83,657.81,10.41,10.2,0.95,2026-06-27,False
2026-08-15,657.81,8.3,0.84,6.05,0.0,2.3,32.0,0.0,1.0,625.61,8.96,5.75,1.15,2026-06-27,False
2026-08-16,625.61,11.5,0.77,6.13,0.0,1.86,0.0,0.0,0.48,629.4,12.42,5.83,0.55,2026-06-27,False
2026-08-17,629.4,10.53,1.08,4.09,0.0,2.02,0.0,0.0,0.68,634.22,11.37,3.88,0.78,2026-06-27,False
2026-08-18,634.22,13.28,1.32,5.72,0.0,1.97,0.0,0.0,2.79,638.35,14.35,5.44,3.21,2026-06-27,False
