date,opening_cash,customer_receipts,other_inflows,supplier_payments,payroll,operating_expenses,debt_service,capex,fx_payments,closing_cash,ar_due,ap_due,currency_exposure,data_updated_at,is_actual
2026-02-06,678.2,10.21,1.27,8.36,0.0,2.06,0.0,0.0,0.89,678.37,11.03,9.53,1.51,2026-06-27,True
2026-02-07,678.37,12.58,1.59,5.51,0.0,1.96,0.0,0.0,1.21,683.86,13.59,5.24,2.06,2026-06-27,True
2026-02-08,683.86,8.07,1.26,6.02,0.0,2.7,0.0,0.0,1.04,683.44,8.72,5.72,1.76,2026-06-27,True
2026-02-09,683.44,15.08,1.1,4.47,16.31,2.31,0.0,0.0,1.27,675.27,16.29,4.24,2.15,2026-06-27,True
2026-02-10,675.27,14.51,1.35,5.62,0.0,2.54,0.0,0.0,3.44,679.52,15.67,5.34,5.85,2026-06-27,True
2026-02-11,679.52,9.96,1.26,5.58,0.0,1.92,0.0,0.0,1.27,681.97,10.75,5.3,2.15,2026-06-27,True
2026-02-12,681.97,9.05,1.04,6.13,0.0,1.62,0.0,0.0,3.21,681.1,9.77,5.82,5.46,2026-06-27,True
2026-02-13,681.1,10.64,1.26,8.09,0.0,1.82,0.0,0.0,1.3,681.8,11.49,9.22,2.21,2026-06-27,True
2026-02-14,681.8,11.76,0.76,5.24,0.0,2.43,0.0,0.0,0.93,685.73,12.7,4.98,1.58,2026-06-27,True
2026-02-15,685.73,11.26,1.06,5.73,0.0,2.1,32.0,0.0,0.86,657.35,12.16,5.45,1.46,2026-06-27,True
2026-02-16,657.35,14.95,1.07,5.99,0.0,1.73,0.0,0.0,0.99,664.65,16.14,5.69,1.69,2026-06-27,True
2026-02-17,664.65,15.53,1.17,5.57,0.0,1.88,0.0,0.0,3.1,670.8,16.77,5.29,5.26,2026-06-27,True
2026-02-18,670.8,9.65,1.38,3.98,0.0,2.18,0.0,0.0,1.07,674.59,10.42,3.79,1.81,2026-06-27,True
2026-02-19,674.59,11.68,0.76,6.19,0.0,1.55,0.0,0.0,3.63,675.66,12.61,5.88,6.16,2026-06-27,True
2026-02-20,675.66,11.69,1.41,8.83,0.0,2.15,0.0,0.0,0.89,676.89,12.62,10.06,1.51,2026-06-27,True
2026-02-21,676.89,10.32,1.08,5.24,0.0,2.17,0.0,0.0,1.21,679.67,11.15,4.98,2.06,2026-06-27,True
2026-02-22,679.67,8.6,1.06,4.14,0.0,2.1,0.0,0.0,1.15,681.93,9.29,3.94,1.96,2026-06-27,True
2026-02-23,681.93,12.76,0.73,6.65,16.46,2.09,0.0,0.0,0.91,669.32,13.78,6.32,1.54,2026-06-27,True
2026-02-24,669.32,12.56,0.89,5.43,0.0,2.09,0.0,0.0,3.39,671.85,13.56,5.16,5.76,2026-06-27,True
2026-02-25,671.85,10.66,1.09,5.19,0.0,1.61,0.0,0.0,1.48,675.31,11.51,4.93,2.52,2026-06-27,True
2026-02-26,675.31,9.46,1.2,4.94,0.0,1.85,0.0,0.0,3.51,675.68,10.22,4.69,5.96,2026-06-27,True
2026-02-27,675.68,9.83,0.96,8.23,0.0,2.01,0.0,0.0,1.21,675.02,10.62,9.39,2.05,2026-06-27,True
2026-02-28,675.02,10.2,0.78,5.89,0.0,2.13,0.0,0.0,1.09,676.89,11.02,5.6,1.85,2026-06-27,True
2026-03-01,676.89,12.09,0.87,5.85,0.0,1.95,0.0,0.0,1.15,680.9,13.05,5.56,1.96,2026-06-27,True
2026-03-02,680.9,13.7,1.51,5.98,0.0,2.17,0.0,0.0,1.17,686.79,14.79,5.68,1.99,2026-06-27,True
2026-03-03,686.79,13.59,0.7,5.14,0.0,2.27,0.0,0.0,3.52,690.16,14.68,4.88,5.98,2026-06-27,True
2026-03-04,690.16,11.2,1.0,6.0,0.0,2.0,0.0,0.0,0.84,693.52,12.1,5.7,1.42,2026-06-27,True
2026-03-05,693.52,10.61,1.42,5.62,0.0,1.91,0.0,0.0,3.06,694.96,11.45,5.34,5.21,2026-06-27,True
2026-03-06,694.96,10.34,1.25,8.89,0.0,2.37,0.0,0.0,1.32,693.97,11.17,10.13,2.24,2026-06-27,True
2026-03-07,693.97,11.42,0.82,4.88,0.0,2.0,0.0,0.0,1.13,698.21,12.33,4.63,1.92,2026-06-27,True
2026-03-08,698.21,9.92,1.22,6.11,0.0,1.84,0.0,0.0,1.27,700.14,10.72,5.81,2.16,2026-06-27,True
2026-03-09,700.14,13.84,1.42,5.24,16.52,1.6,0.0,0.0,0.85,691.18,14.95,4.98,1.45,2026-06-27,True
2026-03-10,691.18,10.4,1.17,3.36,0.0,1.87,0.0,0.0,3.35,694.16,11.23,3.19,5.7,2026-06-27,True
2026-03-11,694.16,9.86,0.73,6.19,0.0,1.83,0.0,0.0,1.3,695.44,10.65,5.88,2.21,2026-06-27,True
2026-03-12,695.44,12.47,0.99,6.67,0.0,2.19,0.0,0.0,3.24,696.8,13.47,6.34,5.5,2026-06-27,True
2026-03-13,696.8,11.11,1.13,5.99,0.0,2.59,0.0,0.0,0.89,699.57,12.0,6.83,1.51,2026-06-27,True
2026-03-14,699.57,11.6,1.01,6.7,0.0,2.14,0.0,0.0,0.91,702.43,12.53,6.36,1.55,2026-06-27,True
2026-03-15,702.43,10.24,0.85,6.69,0.0,2.33,32.0,0.0,1.04,671.46,11.06,6.36,1.76,2026-06-27,True
2026-03-16,671.46,12.62,0.65,5.72,0.0,2.16,0.0,0.0,1.34,675.51,13.63,5.44,2.28,2026-06-27,True
2026-03-17,675.51,12.25,0.84,7.36,0.0,2.23,0.0,0.0,3.49,675.52,13.23,6.99,5.93,2026-06-27,True
2026-03-18,675.52,11.54,1.31,7.36,0.0,2.0,0.0,0.0,0.98,678.02,12.46,6.99,1.67,2026-06-27,True
2026-03-19,678.02,8.95,1.43,7.72,0.0,2.16,0.0,0.0,3.53,675.0,9.66,7.33,6.0,2026-06-27,True
2026-03-20,675.0,12.16,1.59,9.46,0.0,2.04,0.0,0.0,1.02,676.23,13.13,10.78,1.74,2026-06-27,True
2026-03-21,676.23,11.41,1.36,5.59,0.0,1.98,0.0,0.0,1.29,680.13,12.32,5.31,2.19,2026-06-27,True
2026-03-22,680.13,10.29,1.24,5.63,0.0,2.44,0.0,0.0,1.0,682.58,11.11,5.35,1.7,2026-06-27,True
2026-03-23,682.58,11.57,0.93,7.33,15.68,2.53,0.0,0.0,0.84,668.7,12.5,6.97,1.44,2026-06-27,True
2026-03-24,668.7,13.38,1.19,5.19,0.0,1.93,0.0,0.0,3.5,672.66,14.45,4.93,5.95,2026-06-27,True
2026-03-25,672.66,12.54,0.99,5.93,0.0,2.0,0.0,0.0,1.02,677.23,13.54,5.63,1.74,2026-06-27,True
2026-03-26,677.23,12.09,1.33,5.73,0.0,2.18,0.0,0.0,3.12,679.62,13.06,5.44,5.31,2026-06-27,True
2026-03-27,679.62,8.59,0.81,9.07,0.0,2.37,0.0,0.0,1.3,676.27,9.27,10.34,2.21,2026-06-27,True
2026-03-28,676.27,10.3,1.0,5.67,0.0,2.1,0.0,0.0,1.03,678.78,11.13,5.38,1.75,2026-06-27,True
2026-03-29,678.78,10.63,0.5,3.96,0.0,2.25,0.0,0.0,1.13,682.57,11.48,3.76,1.92,2026-06-27,True
2026-03-30,682.57,12.76,0.98,7.83,0.0,2.03,0.0,0.0,0.99,685.46,13.78,7.43,1.69,2026-06-27,True
2026-03-31,685.46,13.61,0.73,6.15,0.0,1.88,0.0,0.0,3.33,688.45,14.7,5.84,5.66,2026-06-27,True
2026-04-01,688.45,11.53,1.13,4.33,0.0,2.14,0.0,0.0,1.01,693.64,12.45,4.11,1.72,2026-06-27,True
2026-04-02,693.64,11.14,0.96,7.14,0.0,2.68,0.0,0.0,3.17,692.75,12.03,6.78,5.39,2026-06-27,True
2026-04-03,692.75,10.48,1.01,9.27,0.0,1.84,0.0,0.0,0.84,692.29,11.32,10.57,1.43,2026-06-27,True
2026-04-04,692.29,11.13,1.29,5.98,0.0,1.98,0.0,0.0,0.9,695.85,12.02,5.68,1.53,2026-06-27,True
2026-04-05,695.85,10.81,1.46,6.47,0.0,1.84,0.0,0.0,1.03,698.78,11.67,6.14,1.76,2026-06-27,True
2026-04-06,698.78,13.62,1.05,5.13,16.19,1.9,0.0,0.0,1.22,689.0,14.7,4.88,2.07,2026-06-27,True
2026-04-07,689.0,14.28,1.06,6.4,0.0,1.89,0.0,0.0,3.29,692.76,15.43,6.08,5.6,2026-06-27,True
2026-04-08,692.76,11.87,1.32,6.57,0.0,2.19,0.0,0.0,1.22,695.96,12.82,6.25,2.07,2026-06-27,True
2026-04-09,695.96,10.02,1.45,4.41,0.0,2.02,0.0,0.0,3.23,697.76,10.82,4.19,5.49,2026-06-27,True
2026-04-10,697.76,9.72,0.87,8.51,0.0,1.86,0.0,0.0,1.01,696.97,10.5,9.7,1.72,2026-06-27,True
2026-04-11,696.97,10.22,1.04,5.87,0.0,2.13,0.0,0.0,0.83,699.39,11.03,5.58,1.41,2026-06-27,True
2026-04-12,699.39,11.08,1.53,3.96,0.0,2.34,0.0,0.0,0.95,704.75,11.97,3.76,1.61,2026-06-27,True
2026-04-13,704.75,13.11,0.96,4.73,0.0,2.11,0.0,0.0,1.04,710.95,14.16,4.49,1.76,2026-06-27,True
2026-04-14,710.95,12.15,1.1,6.41,0.0,1.95,0.0,0.0,3.27,712.56,13.12,6.09,5.57,2026-06-27,True
2026-04-15,712.56,10.63,1.16,6.16,0.0,2.33,32.0,0.0,1.45,682.4,11.48,5.85,2.47,2026-06-27,True
2026-04-16,682.4,9.22,1.37,6.4,0.0,2.09,0.0,0.0,3.2,681.31,9.96,6.08,5.44,2026-06-27,True
2026-04-17,681.31,11.03,0.93,9.2,0.0,1.96,0.0,0.0,0.89,681.22,11.91,10.49,1.51,2026-06-27,True
2026-04-18,681.22,10.46,1.03,6.36,0.0,1.85,0.0,0.0,1.12,683.36,11.29,6.05,1.91,2026-06-27,True
2026-04-19,683.36,10.02,1.31,6.55,0.0,2.36,0.0,0.0,0.98,684.81,10.82,6.22,1.67,2026-06-27,True
2026-04-20,684.81,14.69,1.06,5.02,17.24,2.07,0.0,0.0,0.96,675.25,15.86,4.77,1.64,2026-06-27,True
2026-04-21,675.25,14.95,0.5,6.61,0.0,1.95,0.0,0.0,3.06,679.08,16.14,6.28,5.2,2026-06-27,True
2026-04-22,679.08,9.46,0.88,5.68,0.0,2.14,0.0,0.0,1.17,680.43,10.22,5.4,1.99,2026-06-27,True
2026-04-23,680.43,9.01,1.22,4.72,0.0,2.63,0.0,0.0,3.14,680.18,9.73,4.48,5.34,2026-06-27,True
2026-04-24,680.18,12.19,0.99,11.05,0.0,2.39,0.0,0.0,1.18,678.74,13.16,12.59,2.01,2026-06-27,True
2026-04-25,678.74,10.69,1.0,5.43,0.0,2.1,0.0,0.0,1.09,681.81,11.55,5.16,1.85,2026-06-27,True
2026-04-26,681.81,10.36,1.02,5.43,0.0,2.06,0.0,0.0,0.8,684.91,11.18,5.15,1.35,2026-06-27,True
2026-04-27,684.91,13.73,1.14,7.08,0.0,1.92,0.0,0.0,1.17,689.61,14.82,6.73,2.0,2026-06-27,True
2026-04-28,689.61,14.12,1.63,6.61,0.0,2.11,0.0,0.0,3.26,693.38,15.25,6.28,5.54,2026-06-27,True
2026-04-29,693.38,10.15,0.83,6.45,0.0,2.33,0.0,0.0,0.99,694.59,10.96,6.12,1.68,2026-06-27,True
2026-04-30,694.59,8.11,0.96,6.36,0.0,2.02,0.0,0.0,3.23,692.06,8.76,6.04,5.49,2026-06-27,True
2026-05-01,692.06,11.1,1.64,8.87,0.0,1.86,0.0,0.0,1.01,693.06,11.99,10.12,1.71,2026-06-27,True
2026-05-02,693.06,8.63,1.33,7.16,0.0,1.97,0.0,0.0,0.8,693.1,9.32,6.8,1.35,2026-06-27,True
2026-05-03,693.1,10.96,1.08,6.92,0.0,2.0,0.0,0.0,1.09,695.13,11.84,6.57,1.86,2026-06-27,True
2026-05-04,695.13,13.58,0.83,5.17,16.75,1.9,0.0,0.0,0.72,685.0,14.67,4.91,1.22,2026-06-27,True
2026-05-05,685.0,13.21,0.95,3.99,0.0,2.48,0.0,0.0,3.37,689.32,14.27,3.79,5.73,2026-06-27,True
2026-05-06,689.32,9.18,0.93,5.62,0.0,2.45,0.0,0.0,0.98,690.38,9.91,5.34,1.67,2026-06-27,True
2026-05-07,690.38,9.51,0.93,5.57,0.0,2.6,0.0,0.0,3.28,689.37,10.27,5.29,5.58,2026-06-27,True
2026-05-08,689.37,12.14,0.98,8.77,0.0,2.25,0.0,0.0,1.31,690.16,13.11,10.0,2.22,2026-06-27,True
2026-05-09,690.16,9.78,1.02,6.83,0.0,2.35,0.0,0.0,0.96,690.82,10.56,6.49,1.63,2026-06-27,True
2026-05-10,690.82,10.22,0.74,5.86,0.0,2.41,0.0,0.0,1.0,692.52,11.04,5.56,1.69,2026-06-27,True
2026-05-11,692.52,12.86,1.28,7.1,0.0,2.11,0.0,0.0,1.17,696.28,13.89,6.74,2.0,2026-06-27,True
2026-05-12,696.28,13.65,0.84,5.41,0.0,1.81,0.0,0.0,3.38,700.16,14.74,5.14,5.75,2026-06-27,True
2026-05-13,700.16,10.38,0.98,4.88,0.0,2.22,0.0,0.0,1.09,703.32,11.21,4.64,1.86,2026-06-27,True
2026-05-14,703.32,10.63,1.23,6.06,0.0,1.88,0.0,0.0,2.92,704.33,11.48,5.75,4.97,2026-06-27,True
2026-05-15,704.33,12.26,0.97,8.96,0.0,2.26,32.0,0.0,1.36,672.99,13.24,10.21,2.31,2026-06-27,True
2026-05-16,672.99,11.38,0.88,6.51,0.0,2.34,0.0,0.0,1.06,675.35,12.3,6.18,1.8,2026-06-27,True
2026-05-17,675.35,11.52,0.42,6.19,0.0,2.69,0.0,0.0,0.94,677.47,12.44,5.88,1.59,2026-06-27,True
2026-05-18,677.47,14.18,0.77,5.61,16.91,1.57,0.0,0.0,1.2,667.11,15.31,5.33,2.05,2026-06-27,True
2026-05-19,667.11,12.86,1.23,4.37,0.0,2.03,0.0,0.0,3.31,671.5,13.89,4.15,5.63,2026-06-27,True
2026-05-20,671.5,10.12,0.87,6.26,0.0,1.81,0.0,0.0,0.82,673.6,10.93,5.95,1.4,2026-06-27,True
2026-05-21,673.6,11.11,0.95,4.84,0.0,2.13,0.0,0.0,3.43,675.25,11.99,4.6,5.83,2026-06-27,True
2026-05-22,675.25,10.48,1.18,8.29,0.0,1.92,0.0,0.0,0.81,675.89,11.32,9.45,1.38,2026-06-27,True
2026-05-23,675.89,8.72,1.23,4.46,0.0,1.89,0.0,0.0,1.55,677.94,9.41,4.23,2.63,2026-06-27,True
2026-05-24,677.94,10.98,1.29,6.61,0.0,2.36,0.0,0.0,1.13,680.1,11.86,6.28,1.93,2026-06-27,True
2026-05-25,680.1,15.84,1.06,5.74,0.0,2.0,0.0,0.0,0.93,688.32,17.11,5.45,1.59,2026-06-27,True
2026-05-26,688.32,14.75,1.25,6.24,0.0,2.19,0.0,0.0,3.35,692.54,15.93,5.92,5.7,2026-06-27,True
2026-05-27,692.54,10.26,1.04,6.55,0.0,2.41,0.0,0.0,1.13,693.74,11.08,6.22,1.92,2026-06-27,True
2026-05-28,693.74,10.6,1.02,5.79,0.0,2.29,0.0,0.0,2.76,694.52,11.45,5.5,4.69,2026-06-27,True
2026-05-29,694.52,9.72,1.11,8.55,0.0,2.41,0.0,0.0,1.1,693.3,10.5,9.75,1.86,2026-06-27,True
2026-05-30,693.3,9.79,1.28,6.2,0.0,1.9,0.0,0.0,0.73,695.54,10.58,5.89,1.24,2026-06-27,True
2026-05-31,695.54,8.22,0.68,6.48,0.0,1.86,0.0,0.0,1.03,695.07,8.88,6.15,1.76,2026-06-27,True
2026-06-01,695.07,14.35,1.41,5.91,15.98,1.81,0.0,0.0,1.27,685.86,15.5,5.61,2.16,2026-06-27,True
2026-06-02,685.86,13.69,1.43,6.68,0.0,1.98,0.0,0.0,3.24,689.09,14.78,6.34,5.5,2026-06-27,True
2026-06-03,689.09,11.08,0.86,5.42,0.0,2.23,0.0,0.0,1.29,692.09,11.96,5.15,2.19,2026-06-27,True
2026-06-04,692.09,10.61,1.24,7.96,0.0,1.64,0.0,0.0,3.5,690.84,11.46,7.56,5.95,2026-06-27,True
2026-06-05,690.84,9.72,0.9,8.88,0.0,2.06,0.0,0.0,1.25,689.26,10.5,10.13,2.13,2026-06-27,True
2026-06-06,689.26,11.56,1.04,5.91,0.0,2.12,0.0,0.0,1.09,692.74,12.49,5.61,1.85,2026-06-27,True
2026-06-07,692.74,11.33,1.16,5.12,0.0,2.06,0.0,0.0,0.89,697.16,12.24,4.87,1.51,2026-06-27,True
2026-06-08,697.16,12.77,1.38,6.8,0.0,1.96,0.0,0.0,1.15,701.39,13.79,6.46,1.96,2026-06-27,True
2026-06-09,701.39,14.13,1.21,5.49,0.0,2.41,0.0,0.0,3.79,705.04,15.26,5.22,6.44,2026-06-27,True
2026-06-10,705.04,10.16,1.01,6.59,0.0,2.51,0.0,0.0,0.98,706.13,10.98,6.26,1.67,2026-06-27,True
2026-06-11,706.13,12.95,1.04,7.3,0.0,2.32,0.0,0.0,3.06,707.43,13.99,6.94,5.2,2026-06-27,True
2026-06-12,707.43,11.27,1.12,8.75,0.0,1.65,0.0,0.0,1.09,708.32,12.17,9.97,1.86,2026-06-27,True
2026-06-13,708.32,12.16,1.14,4.92,0.0,2.14,0.0,0.0,1.02,713.54,13.13,4.67,1.74,2026-06-27,True
2026-06-14,713.54,9.72,1.33,7.49,0.0,2.04,0.0,0.0,1.01,714.04,10.49,7.11,1.72,2026-06-27,True
2026-06-15,714.04,12.33,1.04,4.78,16.99,2.02,32.0,0.0,1.21,670.42,13.32,4.54,2.06,2026-06-27,True
2026-06-16,670.42,13.16,1.13,5.54,0.0,1.8,0.0,0.0,3.26,674.11,14.21,5.27,5.54,2026-06-27,True
2026-06-17,674.11,8.29,1.11,4.74,0.0,2.01,0.0,0.0,0.94,675.83,8.96,4.5,1.59,2026-06-27,True
2026-06-18,675.83,13.25,0.9,6.64,0.0,1.82,0.0,0.0,3.26,678.26,14.31,6.31,5.55,2026-06-27,True
2026-06-19,678.26,11.35,1.42,8.37,0.0,1.65,0.0,0.0,1.03,679.96,12.26,9.55,1.76,2026-06-27,True
2026-06-20,679.96,9.79,1.28,7.33,0.0,2.16,0.0,0.0,1.31,680.23,10.57,6.96,2.22,2026-06-27,True
2026-06-21,680.23,10.61,1.33,6.01,0.0,1.66,0.0,0.0,1.01,683.49,11.46,5.71,1.71,2026-06-27,True
2026-06-22,683.49,12.5,0.73,6.51,0.0,2.47,0.0,0.0,0.68,687.06,13.5,6.18,1.15,2026-06-27,True
2026-06-23,687.06,13.19,1.05,5.93,0.0,2.5,0.0,0.0,3.21,689.65,14.24,5.63,5.46,2026-06-27,True
2026-06-24,689.65,11.58,1.16,4.73,0.0,2.01,0.0,0.0,0.79,694.86,12.5,4.49,1.35,2026-06-27,True
2026-06-25,694.86,10.88,1.24,5.4,0.0,2.39,0.0,0.0,3.2,696.0,11.75,5.13,5.45,2026-06-27,True
2026-06-26,696.0,9.67,0.96,7.96,0.0,2.33,0.0,0.0,0.93,695.41,10.45,9.08,1.58,2026-06-27,True
2026-06-27,695.41,7.39,1.03,6.4,0.0,2.36,0.0,0.0,1.09,693.98,10.72,6.08,1.86,2026-06-27,False
2026-06-28,693.98,7.93,1.22,5.49,0.0,2.1,0.0,0.0,0.98,694.56,11.5,5.22,1.67,2026-06-27,False
2026-06-29,694.56,11.97,1.18,5.5,16.15,2.01,0.0,0.0,0.96,683.08,17.36,5.22,1.64,2026-06-27,False
2026-06-30,683.08,9.65,1.11,4.94,0.0,2.2,0.0,0.0,3.41,683.28,13.99,4.69,5.8,2026-06-27,False
2026-07-01,683.28,7.82,0.94,6.37,0.0,2.28,0.0,0.0,1.21,682.19,11.34,6.05,2.05,2026-06-27,False
2026-07-02,682.19,8.81,1.29,6.3,0.0,1.94,0.0,0.0,3.32,680.73,12.78,5.98,5.65,2026-06-27,False
2026-07-03,680.73,7.63,1.17,7.8,0.0,2.18,0.0,0.0,1.12,678.42,11.06,8.9,1.91,2026-06-27,False
2026-07-04,678.42,7.19,1.29,5.44,0.0,1.91,0.0,0.0,1.02,678.53,10.42,5.17,1.74,2026-06-27,False
2026-07-05,678.53,7.63,1.29,5.67,0.0,2.04,0.0,0.0,0.95,678.8,11.07,5.39,1.62,2026-06-27,False
2026-07-06,678.8,11.2,0.78,5.61,0.0,2.3,0.0,0.0,1.18,681.68,16.24,5.33,2.01,2026-06-27,False
2026-07-07,681.68,10.81,1.15,5.32,0.0,1.95,0.0,0.0,2.97,683.41,15.68,5.05,5.05,2026-06-27,False
2026-07-08,683.41,8.89,1.46,5.4,0.0,2.15,0.0,0.0,0.93,685.28,12.89,5.13,1.57,2026-06-27,False
2026-07-09,685.28,8.13,1.19,5.16,0.0,2.14,0.0,0.0,3.65,683.65,11.79,4.9,6.2,2026-06-27,False
2026-07-10,683.65,7.88,1.56,9.42,0.0,2.05,0.0,0.0,0.8,680.82,11.43,10.74,1.36,2026-06-27,False
2026-07-11,680.82,7.42,0.69,4.91,0.0,2.21,0.0,0.0,0.72,681.07,10.75,4.67,1.23,2026-06-27,False
2026-07-12,681.07,8.3,1.1,5.06,0.0,1.9,0.0,0.0,0.77,682.74,12.03,4.8,1.31,2026-06-27,False
2026-07-13,682.74,10.29,0.92,4.51,16.17,1.74,0.0,0.0,1.0,670.53,14.92,4.28,1.7,2026-06-27,False
2026-07-14,670.53,11.2,0.95,5.08,0.0,1.66,0.0,0.0,3.44,672.49,16.23,4.83,5.86,2026-06-27,False
2026-07-15,672.49,7.13,1.33,5.57,0.0,1.84,32.0,0.0,1.15,640.39,10.33,5.29,1.95,2026-06-27,False
2026-07-16,640.39,6.8,0.86,29.77,0.0,1.97,0.0,0.0,3.24,613.08,9.87,28.28,5.5,2026-06-27,False
2026-07-17,613.08,5.11,0.82,9.91,0.0,2.26,0.0,0.0,1.02,605.83,87.42,11.3,1.73,2026-06-27,False
2026-07-18,605.83,3.87,1.21,6.73,0.0,2.09,0.0,0.0,1.09,600.99,85.61,6.4,1.86,2026-06-27,False
2026-07-19,600.99,3.71,0.79,4.29,0.0,2.3,0.0,0.0,0.9,598.01,85.38,4.08,1.53,2026-06-27,False
2026-07-20,598.01,5.97,0.47,4.8,0.0,2.06,0.0,0.0,0.8,596.78,88.65,4.56,1.36,2026-06-27,False
2026-07-21,596.78,6.84,0.95,5.76,0.0,2.11,0.0,0.0,3.14,593.57,89.92,5.48,5.34,2026-06-27,False
2026-07-22,593.57,4.61,1.22,5.17,0.0,1.9,0.0,0.0,1.17,591.15,86.69,4.92,1.99,2026-06-27,False
2026-07-23,591.15,4.25,1.51,7.32,0.0,1.89,0.0,0.0,3.23,584.48,86.17,6.95,5.5,2026-06-27,False
2026-07-24,584.48,3.03,1.35,9.0,0.0,2.3,0.0,0.0,0.93,576.63,84.39,10.26,1.58,2026-06-27,False
2026-07-25,576.63,3.5,0.54,6.93,0.0,2.14,0.0,0.0,1.04,570.55,85.07,6.58,1.76,2026-06-27,False
2026-07-26,570.55,4.81,1.22,4.93,0.0,1.7,0.0,0.0,1.04,568.91,86.97,4.69,1.76,2026-06-27,False
2026-07-27,568.91,5.48,1.06,5.67,16.74,2.44,0.0,0.0,1.03,549.58,87.94,5.38,1.76,2026-06-27,False
2026-07-28,549.58,5.96,1.43,7.32,0.0,2.11,0.0,0.0,3.43,544.11,88.65,6.95,5.83,2026-06-27,False
2026-07-29,544.11,4.89,1.16,7.4,0.0,2.24,0.0,0.0,1.03,539.5,87.09,7.03,1.75,2026-06-27,False
2026-07-30,539.5,3.43,1.1,5.54,0.0,2.35,0.0,0.0,3.48,532.67,84.98,5.26,5.91,2026-06-27,False
2026-07-31,532.67,4.6,1.44,7.17,0.0,1.91,0.0,0.0,1.15,528.48,86.67,8.17,1.96,2026-06-27,False
2026-08-01,528.48,4.99,0.95,6.88,0.0,2.27,0.0,0.0,1.02,524.24,87.23,6.54,1.74,2026-06-27,False
2026-08-02,524.24,4.88,1.1,5.59,0.0,2.17,0.0,0.0,0.86,521.6,87.08,5.31,1.47,2026-06-27,False
2026-08-03,521.6,4.95,0.91,4.92,0.0,1.77,0.0,0.0,1.15,519.62,87.18,4.68,1.96,2026-06-27,False
2026-08-04,519.62,6.08,1.59,6.17,0.0,2.3,0.0,0.0,3.62,515.2,88.82,5.87,6.16,2026-06-27,False
2026-08-05,515.2,4.61,1.27,5.28,0.0,1.96,0.0,0.0,0.97,512.87,86.68,5.02,1.65,2026-06-27,False
2026-08-06,512.87,4.5,1.14,5.4,0.0,1.98,0.0,0.0,3.62,507.51,86.52,5.13,6.15,2026-06-27,False
2026-08-07,507.51,4.42,0.98,8.86,0.0,1.64,0.0,0.0,0.92,501.49,86.41,10.1,1.57,2026-06-27,False
2026-08-08,501.49,3.99,1.02,7.7,0.0,1.59,0.0,185.0,1.05,311.15,85.79,7.32,1.79,2026-06-27,False
2026-08-09,311.15,4.19,0.89,6.01,0.0,1.66,0.0,0.0,0.84,307.71,86.07,5.71,1.42,2026-06-27,False
2026-08-10,307.71,6.05,1.27,6.53,15.62,1.97,0.0,0.0,0.96,289.96,88.77,6.2,1.63,2026-06-27,False
2026-08-11,289.96,5.87,1.24,5.0,0.0,2.33,0.0,0.0,3.14,286.6,88.51,4.75,5.33,2026-06-27,False
2026-08-12,286.6,4.77,1.52,5.67,0.0,2.22,0.0,0.0,1.1,283.91,86.92,5.38,1.87,2026-06-27,False
2026-08-13,283.91,4.13,1.31,6.68,0.0,2.27,0.0,0.0,3.02,277.38,85.99,6.34,5.14,2026-06-27,False
2026-08-14,277.38,4.22,1.19,6.67,0.0,2.4,0.0,0.0,0.83,272.9,86.12,7.6,1.41,2026-06-27,False
2026-08-15,272.9,4.2,1.2,6.71,0.0,1.99,32.0,0.0,1.06,236.54,86.08,6.37,1.8,2026-06-27,False
2026-08-16,236.54,4.16,1.21,4.25,0.0,2.56,0.0,0.0,0.79,234.32,86.04,4.03,1.35,2026-06-27,False
2026-08-17,234.32,5.64,1.44,4.39,0.0,1.86,0.0,0.0,1.13,234.02,88.18,4.17,1.92,2026-06-27,False
2026-08-18,234.02,6.07,1.02,5.06,0.0,2.19,0.0,0.0,3.1,230.77,88.8,4.8,5.26,2026-06-27,False
2026-08-19,230.77,4.16,1.28,5.57,0.0,1.82,0.0,0.0,1.38,227.44,86.04,5.29,2.34,2026-06-27,False
2026-08-20,227.44,4.58,1.33,7.16,0.0,2.21,0.0,0.0,3.36,220.62,86.64,6.8,5.71,2026-06-27,False
2026-08-21,220.62,4.19,0.96,8.48,0.0,1.98,0.0,0.0,0.78,214.52,86.07,9.67,1.32,2026-06-27,False
2026-08-22,214.52,4.95,0.55,7.94,0.0,1.84,0.0,0.0,1.1,209.14,87.17,7.54,1.87,2026-06-27,False
2026-08-23,209.14,4.06,1.24,5.63,0.0,2.05,0.0,0.0,0.97,205.79,85.89,5.35,1.64,2026-06-27,False
2026-08-24,205.79,5.76,1.06,4.38,17.01,2.18,0.0,0.0,0.81,188.24,88.35,4.16,1.37,2026-06-27,False
2026-08-25,188.24,6.31,1.13,6.81,0.0,1.48,0.0,0.0,3.11,184.27,89.14,6.47,5.29,2026-06-27,False
2026-08-26,184.27,4.5,1.11,4.19,0.0,2.17,0.0,0.0,1.23,182.29,86.53,3.98,2.09,2026-06-27,False
2026-08-27,182.29,4.04,0.41,5.48,0.0,1.97,0.0,0.0,3.79,175.5,85.85,5.2,6.44,2026-06-27,False
2026-08-28,175.5,4.46,1.27,8.07,0.0,2.34,0.0,0.0,0.85,169.97,86.46,9.2,1.44,2026-06-27,False
