date,opening_cash,customer_receipts,other_inflows,supplier_payments,payroll,operating_expenses,debt_service,capex,fx_payments,closing_cash,ar_due,ap_due,currency_exposure,data_updated_at,is_actual
2026-01-28,821.34,12.49,1.23,4.73,0.0,2.37,0.0,0.0,0.95,827.01,13.49,4.49,1.1,2026-06-27,True
2026-01-29,827.01,9.35,1.03,7.39,0.0,2.63,0.0,0.0,2.93,824.44,10.1,7.02,3.37,2026-06-27,True
2026-01-30,824.44,9.92,0.82,10.56,0.0,2.3,0.0,0.0,0.92,821.39,10.71,12.03,1.06,2026-06-27,True
2026-01-31,821.39,7.18,1.11,7.17,0.0,1.88,0.0,0.0,0.97,819.66,7.76,6.81,1.11,2026-06-27,True
2026-02-01,819.66,9.01,0.69,4.89,0.0,2.3,0.0,0.0,0.94,821.22,9.73,4.65,1.08,2026-06-27,True
2026-02-02,821.22,10.98,1.3,8.04,0.0,2.7,0.0,0.0,1.12,821.64,11.85,7.64,1.29,2026-06-27,True
2026-02-03,821.64,12.13,1.45,5.72,0.0,2.6,0.0,0.0,2.76,824.15,13.1,5.43,3.18,2026-06-27,True
2026-02-04,824.15,10.79,1.25,6.47,0.0,2.37,0.0,0.0,1.12,826.21,11.65,6.15,1.29,2026-06-27,True
2026-02-05,826.21,10.34,0.94,5.99,0.0,2.66,0.0,0.0,2.8,826.05,11.17,5.69,3.23,2026-06-27,True
2026-02-06,826.05,10.8,1.23,9.66,0.0,2.3,0.0,0.0,0.66,825.46,11.67,11.01,0.76,2026-06-27,True
2026-02-07,825.46,8.61,1.57,5.81,0.0,2.31,0.0,0.0,0.91,826.6,9.3,5.52,1.05,2026-06-27,True
2026-02-08,826.6,9.79,1.62,7.41,0.0,2.45,0.0,0.0,0.85,827.31,10.57,7.04,0.97,2026-06-27,True
2026-02-09,827.31,11.41,1.46,6.84,15.25,2.11,0.0,0.0,0.91,815.07,12.32,6.5,1.04,2026-06-27,True
2026-02-10,815.07,11.4,1.09,6.58,0.0,2.32,0.0,0.0,2.86,815.79,12.31,6.26,3.29,2026-06-27,True
2026-02-11,815.79,8.87,1.29,5.42,0.0,2.35,0.0,0.0,0.83,817.36,9.58,5.15,0.95,2026-06-27,True
2026-02-12,817.36,9.48,1.18,4.48,0.0,2.37,0.0,0.0,2.97,818.2,10.24,4.25,3.42,2026-06-27,True
2026-02-13,818.2,8.85,0.93,9.66,0.0,2.48,0.0,0.0,0.93,814.91,9.56,11.01,1.07,2026-06-27,True
2026-02-14,814.91,9.04,0.81,7.46,0.0,2.38,0.0,0.0,0.96,813.96,9.77,7.09,1.11,2026-06-27,True
2026-02-15,813.96,10.68,1.03,6.5,0.0,1.83,32.0,0.0,1.06,784.28,11.54,6.18,1.22,2026-06-27,True
2026-02-16,784.28,13.45,1.5,5.22,0.0,2.18,0.0,0.0,1.04,790.78,14.52,4.96,1.19,2026-06-27,True
2026-02-17,790.78,12.65,0.92,6.37,0.0,2.18,0.0,0.0,2.72,793.09,13.66,6.05,3.12,2026-06-27,True
2026-02-18,793.09,9.71,1.23,4.91,0.0,2.25,0.0,0.0,0.87,796.0,10.49,4.67,1.0,2026-06-27,True
2026-02-19,796.0,9.24,1.25,6.47,0.0,2.21,0.0,0.0,2.58,795.22,9.98,6.15,2.97,2026-06-27,True
2026-02-20,795.22,8.18,0.84,11.02,0.0,2.8,0.0,0.0,0.76,789.66,8.83,12.56,0.87,2026-06-27,True
2026-02-21,789.66,9.51,1.31,7.14,0.0,2.12,0.0,0.0,0.86,790.36,10.27,6.78,0.99,2026-06-27,True
2026-02-22,790.36,9.81,0.83,8.05,0.0,2.13,0.0,0.0,1.12,789.69,10.6,7.65,1.29,2026-06-27,True
2026-02-23,789.69,12.97,1.09,6.54,15.62,2.01,0.0,0.0,0.94,778.64,14.01,6.22,1.08,2026-06-27,True
2026-02-24,778.64,13.23,1.19,5.71,0.0,2.17,0.0,0.0,2.87,782.31,14.29,5.43,3.3,2026-06-27,True
2026-02-25,782.31,9.02,1.17,6.79,0.0,2.45,0.0,0.0,0.85,782.4,9.74,6.45,0.98,2026-06-27,True
2026-02-26,782.4,9.99,1.07,5.39,0.0,2.66,0.0,0.0,2.74,782.66,10.79,5.12,3.16,2026-06-27,True
2026-02-27,782.66,9.96,0.7,8.97,0.0,2.27,0.0,0.0,0.76,781.32,10.76,10.23,0.88,2026-06-27,True
2026-02-28,781.32,8.76,0.99,5.8,0.0,2.27,0.0,0.0,0.93,782.08,9.46,5.51,1.07,2026-06-27,True
2026-03-01,782.08,7.46,1.14,6.46,0.0,2.25,0.0,0.0,1.12,780.86,8.06,6.13,1.29,2026-06-27,True
2026-03-02,780.86,11.47,0.85,4.73,0.0,2.3,0.0,0.0,1.06,785.09,12.39,4.49,1.22,2026-06-27,True
2026-03-03,785.09,9.75,1.14,5.96,0.0,2.48,0.0,0.0,2.73,784.82,10.54,5.66,3.13,2026-06-27,True
2026-03-04,784.82,11.06,0.95,5.83,0.0,1.95,0.0,0.0,1.13,787.93,11.94,5.54,1.3,2026-06-27,True
2026-03-05,787.93,10.11,1.04,6.18,0.0,2.4,0.0,0.0,2.89,787.61,10.92,5.87,3.33,2026-06-27,True
2026-03-06,787.61,9.23,1.43,7.23,0.0,2.53,0.0,0.0,0.85,787.65,9.96,8.24,0.98,2026-06-27,True
2026-03-07,787.65,10.12,1.79,6.19,0.0,2.07,0.0,0.0,1.07,790.24,10.93,5.88,1.23,2026-06-27,True
2026-03-08,790.24,10.35,0.79,5.39,0.0,2.56,0.0,0.0,0.74,792.68,11.18,5.13,0.85,2026-06-27,True
2026-03-09,792.68,13.17,0.6,5.65,16.45,2.35,0.0,0.0,0.75,781.24,14.22,5.37,0.87,2026-06-27,True
2026-03-10,781.24,12.03,1.28,6.52,0.0,2.47,0.0,0.0,2.8,782.76,12.99,6.2,3.22,2026-06-27,True
2026-03-11,782.76,11.59,1.74,6.37,0.0,2.22,0.0,0.0,0.93,786.57,12.52,6.05,1.07,2026-06-27,True
2026-03-12,786.57,8.66,1.32,5.95,0.0,2.51,0.0,0.0,2.87,785.22,9.35,5.65,3.3,2026-06-27,True
2026-03-13,785.22,9.17,1.17,11.12,0.0,2.39,0.0,0.0,1.12,780.94,9.91,12.67,1.29,2026-06-27,True
2026-03-14,780.94,8.81,1.08,7.71,0.0,2.37,0.0,0.0,0.87,779.89,9.52,7.32,1.0,2026-06-27,True
2026-03-15,779.89,9.47,1.44,5.34,0.0,2.42,32.0,0.0,0.8,750.23,10.23,5.08,0.92,2026-06-27,True
2026-03-16,750.23,14.26,1.11,6.37,0.0,1.81,0.0,0.0,0.7,756.72,15.41,6.05,0.81,2026-06-27,True
2026-03-17,756.72,14.0,0.99,5.72,0.0,2.41,0.0,0.0,2.79,760.8,15.12,5.43,3.2,2026-06-27,True
2026-03-18,760.8,10.14,0.65,7.4,0.0,2.14,0.0,0.0,1.0,761.06,10.96,7.03,1.16,2026-06-27,True
2026-03-19,761.06,9.67,1.12,5.18,0.0,2.75,0.0,0.0,2.63,761.28,10.44,4.92,3.02,2026-06-27,True
2026-03-20,761.28,10.83,0.97,9.57,0.0,2.32,0.0,0.0,0.88,760.31,11.7,10.91,1.01,2026-06-27,True
2026-03-21,760.31,10.58,1.04,5.27,0.0,2.3,0.0,0.0,0.73,763.62,11.43,5.01,0.84,2026-06-27,True
2026-03-22,763.62,10.17,1.2,5.75,0.0,2.59,0.0,0.0,1.0,765.65,10.98,5.47,1.15,2026-06-27,True
2026-03-23,765.65,11.95,1.24,5.54,16.18,2.18,0.0,0.0,1.09,753.83,12.9,5.27,1.25,2026-06-27,True
2026-03-24,753.83,11.02,1.17,6.83,0.0,1.99,0.0,0.0,2.68,754.53,11.9,6.49,3.08,2026-06-27,True
2026-03-25,754.53,7.73,1.07,6.21,0.0,2.21,0.0,0.0,0.85,754.06,8.34,5.9,0.98,2026-06-27,True
2026-03-26,754.06,8.15,0.74,6.54,0.0,2.3,0.0,0.0,2.72,751.4,8.81,6.21,3.13,2026-06-27,True
2026-03-27,751.4,9.32,1.46,11.53,0.0,2.34,0.0,0.0,0.93,747.37,10.07,13.15,1.07,2026-06-27,True
2026-03-28,747.37,9.49,1.27,8.6,0.0,1.87,0.0,0.0,0.75,746.91,10.25,8.17,0.86,2026-06-27,True
2026-03-29,746.91,9.91,0.92,6.49,0.0,2.35,0.0,0.0,0.79,748.11,10.7,6.16,0.91,2026-06-27,True
2026-03-30,748.11,12.37,1.45,5.34,0.0,2.71,0.0,0.0,0.83,753.05,13.36,5.07,0.95,2026-06-27,True
2026-03-31,753.05,12.25,1.32,7.65,0.0,2.45,0.0,0.0,2.54,753.98,13.23,7.27,2.92,2026-06-27,True
2026-04-01,753.98,10.78,1.1,5.5,0.0,2.66,0.0,0.0,0.72,756.99,11.64,5.23,0.83,2026-06-27,True
2026-04-02,756.99,8.44,1.28,7.17,0.0,1.65,0.0,0.0,2.65,755.24,9.12,6.81,3.05,2026-06-27,True
2026-04-03,755.24,9.02,0.99,10.31,0.0,2.46,0.0,0.0,0.92,751.56,9.74,11.76,1.06,2026-06-27,True
2026-04-04,751.56,10.32,1.07,7.31,0.0,2.58,0.0,0.0,0.78,752.28,11.14,6.94,0.89,2026-06-27,True
2026-04-05,752.28,8.8,1.41,4.35,0.0,2.25,0.0,0.0,0.93,754.97,9.5,4.13,1.07,2026-06-27,True
2026-04-06,754.97,10.92,0.62,6.84,16.04,2.9,0.0,0.0,0.87,739.87,11.8,6.49,1.0,2026-06-27,True
2026-04-07,739.87,12.3,1.31,5.84,0.0,2.19,0.0,0.0,3.07,742.38,13.29,5.54,3.54,2026-06-27,True
2026-04-08,742.38,10.46,0.46,4.56,0.0,2.56,0.0,0.0,0.58,745.6,11.3,4.33,0.66,2026-06-27,True
2026-04-09,745.6,8.88,0.89,40.81,0.0,2.67,0.0,0.0,2.56,709.34,9.59,38.77,2.95,2026-06-27,True
2026-04-10,709.34,9.24,1.36,8.74,0.0,1.96,0.0,0.0,0.72,708.51,9.98,9.97,0.83,2026-06-27,True
2026-04-11,708.51,9.14,1.15,6.45,0.0,2.61,0.0,0.0,0.88,708.86,9.87,6.13,1.01,2026-06-27,True
2026-04-12,708.86,8.85,0.95,6.35,0.0,1.93,0.0,0.0,0.99,709.39,9.56,6.03,1.14,2026-06-27,True
2026-04-13,709.39,13.38,1.4,6.26,0.0,2.59,0.0,0.0,0.82,714.49,14.45,5.95,0.95,2026-06-27,True
2026-04-14,714.49,14.36,1.17,7.54,0.0,2.42,0.0,0.0,2.43,717.64,15.51,7.16,2.8,2026-06-27,True
2026-04-15,717.64,10.21,1.11,6.63,0.0,2.18,32.0,0.0,0.93,687.22,11.03,6.3,1.07,2026-06-27,True
2026-04-16,687.22,10.94,0.45,6.1,0.0,2.45,0.0,0.0,3.22,686.85,11.82,5.8,3.7,2026-06-27,True
2026-04-17,686.85,10.44,1.37,10.05,0.0,2.05,0.0,0.0,0.71,685.86,11.27,11.45,0.81,2026-06-27,True
2026-04-18,685.86,9.43,0.89,4.82,0.0,2.58,0.0,0.0,1.08,687.69,10.19,4.58,1.25,2026-06-27,True
2026-04-19,687.69,9.86,1.21,6.62,0.0,2.6,0.0,0.0,1.0,688.54,10.65,6.29,1.15,2026-06-27,True
2026-04-20,688.54,12.62,1.27,6.62,16.91,2.64,0.0,0.0,0.8,675.46,13.63,6.29,0.93,2026-06-27,True
2026-04-21,675.46,12.72,1.31,6.19,0.0,2.13,0.0,0.0,2.6,678.57,13.74,5.88,2.99,2026-06-27,True
2026-04-22,678.57,8.99,1.2,5.6,0.0,2.36,0.0,0.0,0.75,680.04,9.71,5.32,0.86,2026-06-27,True
2026-04-23,680.04,7.41,1.35,7.44,0.0,3.02,0.0,0.0,2.7,675.64,8.0,7.07,3.11,2026-06-27,True
2026-04-24,675.64,11.53,0.99,10.12,0.0,1.76,0.0,0.0,0.83,675.46,12.45,11.54,0.95,2026-06-27,True
2026-04-25,675.46,10.13,1.67,6.06,0.0,2.61,0.0,0.0,1.07,677.51,10.94,5.76,1.23,2026-06-27,True
2026-04-26,677.51,10.83,1.71,6.34,0.0,2.18,0.0,0.0,1.04,680.48,11.69,6.03,1.19,2026-06-27,True
2026-04-27,680.48,13.31,1.17,8.51,0.0,2.53,0.0,0.0,0.79,683.12,14.37,8.08,0.91,2026-06-27,True
2026-04-28,683.12,11.26,1.55,6.58,0.0,1.97,0.0,0.0,2.64,684.75,12.16,6.25,3.03,2026-06-27,True
2026-04-29,684.75,9.65,1.26,7.31,0.0,2.53,0.0,0.0,1.27,684.55,10.42,6.94,1.45,2026-06-27,True
2026-04-30,684.55,9.43,1.07,5.42,0.0,2.03,0.0,0.0,2.69,684.9,10.18,5.15,3.1,2026-06-27,True
2026-05-01,684.9,10.87,0.82,10.17,0.0,2.72,0.0,0.0,0.92,682.78,11.74,11.6,1.06,2026-06-27,True
2026-05-02,682.78,11.03,1.12,5.56,0.0,2.42,0.0,0.0,0.99,685.96,11.92,5.29,1.14,2026-06-27,True
2026-05-03,685.96,9.13,1.28,6.96,0.0,2.48,0.0,0.0,0.85,686.08,9.86,6.61,0.98,2026-06-27,True
2026-05-04,686.08,11.86,0.88,6.95,16.96,2.31,0.0,0.0,0.81,671.78,12.81,6.61,0.94,2026-06-27,True
2026-05-05,671.78,11.68,1.2,6.67,0.0,2.52,0.0,0.0,2.47,672.99,12.61,6.33,2.84,2026-06-27,True
2026-05-06,672.99,9.16,1.34,5.35,0.0,2.43,0.0,0.0,0.86,674.85,9.9,5.08,0.99,2026-06-27,True
2026-05-07,674.85,9.87,1.43,7.58,0.0,2.33,0.0,0.0,2.99,673.26,10.66,7.2,3.44,2026-06-27,True
2026-05-08,673.26,8.2,1.23,10.02,0.0,2.48,0.0,0.0,0.8,669.37,8.85,11.43,0.93,2026-06-27,True
2026-05-09,669.37,9.2,1.15,5.91,0.0,1.88,0.0,0.0,1.11,670.81,9.93,5.61,1.28,2026-06-27,True
2026-05-10,670.81,10.24,1.02,7.71,0.0,2.92,0.0,0.0,1.32,670.14,11.06,7.32,1.51,2026-06-27,True
2026-05-11,670.14,10.6,0.78,7.2,0.0,2.26,0.0,0.0,1.01,671.05,11.45,6.84,1.16,2026-06-27,True
2026-05-12,671.05,12.43,1.12,6.26,0.0,2.2,0.0,0.0,2.66,673.48,13.42,5.95,3.06,2026-06-27,True
2026-05-13,673.48,10.58,0.48,7.76,0.0,2.63,0.0,0.0,0.69,673.46,11.43,7.37,0.79,2026-06-27,True
2026-05-14,673.46,8.89,1.2,37.99,0.0,2.24,0.0,0.0,2.81,640.52,9.61,36.09,3.23,2026-06-27,True
2026-05-15,640.52,9.31,1.51,8.94,0.0,1.97,32.0,0.0,0.91,607.51,10.06,10.19,1.05,2026-06-27,True
2026-05-16,607.51,9.98,1.43,6.59,0.0,2.12,0.0,0.0,0.97,609.24,10.78,6.26,1.11,2026-06-27,True
2026-05-17,609.24,8.07,1.22,6.08,0.0,2.79,0.0,0.0,0.98,608.68,8.72,5.78,1.12,2026-06-27,True
2026-05-18,608.68,12.7,1.09,5.54,16.24,1.94,0.0,0.0,0.65,598.09,13.71,5.26,0.75,2026-06-27,True
2026-05-19,598.09,11.58,1.19,8.8,0.0,2.42,0.0,0.0,2.93,596.7,12.5,8.36,3.37,2026-06-27,True
2026-05-20,596.7,11.57,0.87,6.53,0.0,2.06,0.0,0.0,1.08,599.47,12.5,6.21,1.24,2026-06-27,True
2026-05-21,599.47,10.97,1.12,6.18,0.0,2.2,0.0,0.0,2.71,600.48,11.85,5.87,3.11,2026-06-27,True
2026-05-22,600.48,8.48,1.01,9.78,0.0,2.57,0.0,0.0,0.87,596.76,9.16,11.15,1.0,2026-06-27,True
2026-05-23,596.76,8.84,1.26,6.98,0.0,2.61,0.0,0.0,1.06,596.21,9.55,6.63,1.22,2026-06-27,True
2026-05-24,596.21,11.39,1.07,6.19,0.0,2.69,0.0,0.0,0.86,598.93,12.31,5.88,0.98,2026-06-27,True
2026-05-25,598.93,11.78,0.61,6.41,0.0,2.51,0.0,0.0,0.74,601.67,12.72,6.09,0.85,2026-06-27,True
2026-05-26,601.67,14.89,0.88,5.92,0.0,2.49,0.0,0.0,2.59,606.44,16.08,5.62,2.97,2026-06-27,True
2026-05-27,606.44,8.44,0.82,8.8,0.0,2.54,0.0,0.0,0.87,603.48,9.12,8.36,1.0,2026-06-27,True
2026-05-28,603.48,6.67,0.95,6.81,0.0,2.44,0.0,0.0,2.41,599.44,7.2,6.47,2.77,2026-06-27,True
2026-05-29,599.44,10.64,1.11,9.36,0.0,2.08,0.0,0.0,1.07,598.68,11.49,10.67,1.23,2026-06-27,True
2026-05-30,598.68,9.07,0.82,7.73,0.0,2.75,0.0,0.0,0.92,597.17,9.79,7.35,1.06,2026-06-27,True
2026-05-31,597.17,9.79,1.19,6.23,0.0,1.99,0.0,0.0,1.03,598.9,10.58,5.92,1.19,2026-06-27,True
2026-06-01,598.9,14.46,1.22,6.8,16.49,2.53,0.0,0.0,0.85,587.91,15.61,6.46,0.98,2026-06-27,True
2026-06-02,587.91,11.77,1.26,6.42,0.0,2.25,0.0,0.0,2.61,589.67,12.71,6.1,3.0,2026-06-27,True
2026-06-03,589.67,8.9,1.29,5.04,0.0,2.65,0.0,0.0,0.81,591.37,9.61,4.78,0.93,2026-06-27,True
2026-06-04,591.37,9.05,1.18,7.4,0.0,2.19,0.0,0.0,2.99,589.02,9.77,7.03,3.44,2026-06-27,True
2026-06-05,589.02,7.44,0.9,9.19,0.0,2.53,0.0,0.0,0.59,585.04,8.04,10.48,0.68,2026-06-27,True
2026-06-06,585.04,8.02,1.2,6.19,0.0,2.41,0.0,0.0,0.67,584.99,8.66,5.88,0.77,2026-06-27,True
2026-06-07,584.99,11.44,0.94,5.9,0.0,2.14,0.0,0.0,1.0,588.32,12.36,5.61,1.15,2026-06-27,True
2026-06-08,588.32,9.8,1.13,5.31,0.0,2.5,0.0,0.0,1.1,590.34,10.59,5.04,1.26,2026-06-27,True
2026-06-09,590.34,12.12,1.43,6.3,0.0,2.47,0.0,0.0,2.91,592.22,13.09,5.99,3.34,2026-06-27,True
2026-06-10,592.22,9.59,1.12,5.93,0.0,2.55,0.0,0.0,1.23,593.24,10.36,5.63,1.41,2026-06-27,True
2026-06-11,593.24,11.29,1.4,6.78,0.0,2.16,0.0,0.0,2.96,594.04,12.2,6.44,3.4,2026-06-27,True
2026-06-12,594.04,11.54,0.94,9.78,0.0,2.42,0.0,0.0,0.94,593.39,12.46,11.14,1.08,2026-06-27,True
2026-06-13,593.39,9.75,1.23,5.63,0.0,2.02,0.0,0.0,0.99,595.73,10.52,5.35,1.14,2026-06-27,True
2026-06-14,595.73,10.07,1.21,6.68,0.0,2.4,0.0,0.0,0.87,597.05,10.87,6.35,1.0,2026-06-27,True
2026-06-15,597.05,13.16,1.01,5.42,15.26,2.61,32.0,0.0,1.27,554.66,14.21,5.14,1.46,2026-06-27,True
2026-06-16,554.66,10.63,1.14,5.95,0.0,2.0,0.0,0.0,2.98,555.5,11.48,5.66,3.42,2026-06-27,True
2026-06-17,555.5,9.72,0.91,6.01,0.0,2.13,0.0,0.0,0.69,557.3,10.5,5.71,0.8,2026-06-27,True
2026-06-18,557.3,6.82,1.1,7.69,0.0,2.05,0.0,0.0,2.91,552.58,7.37,7.31,3.34,2026-06-27,True
2026-06-19,552.58,10.82,0.79,11.29,0.0,2.05,0.0,0.0,0.71,550.14,11.69,12.87,0.81,2026-06-27,True
2026-06-20,550.14,10.16,0.71,7.13,0.0,2.24,0.0,0.0,0.67,550.97,10.97,6.77,0.78,2026-06-27,True
2026-06-21,550.97,10.65,0.49,7.36,0.0,2.33,0.0,0.0,0.67,551.76,11.5,6.99,0.77,2026-06-27,True
2026-06-22,551.76,10.62,0.9,6.02,0.0,2.23,0.0,0.0,0.96,554.07,11.47,5.72,1.1,2026-06-27,True
2026-06-23,554.07,10.86,1.57,7.2,0.0,2.22,0.0,0.0,2.72,554.35,11.73,6.84,3.13,2026-06-27,True
2026-06-24,554.35,12.19,0.95,5.75,0.0,2.8,0.0,0.0,0.81,558.14,13.17,5.46,0.93,2026-06-27,True
2026-06-25,558.14,8.02,0.87,4.9,0.0,2.36,0.0,0.0,2.63,557.13,8.66,4.66,3.02,2026-06-27,True
2026-06-26,557.13,9.79,0.99,10.07,0.0,1.72,0.0,0.0,0.82,555.31,10.57,11.48,0.95,2026-06-27,True
2026-06-27,555.31,6.32,0.91,5.95,0.0,2.24,0.0,0.0,0.62,553.72,9.16,5.65,0.72,2026-06-27,False
2026-06-28,553.72,6.87,1.01,6.13,0.0,2.05,0.0,0.0,1.42,552.0,9.96,5.82,1.63,2026-06-27,False
2026-06-29,552.0,7.47,1.11,6.51,16.61,2.33,0.0,0.0,1.03,534.11,10.83,6.18,1.18,2026-06-27,False
2026-06-30,534.11,7.15,1.35,4.84,0.0,1.99,0.0,0.0,2.73,533.06,10.37,4.59,3.14,2026-06-27,False
2026-07-01,533.06,6.88,1.24,5.31,0.0,2.38,0.0,0.0,0.95,532.53,9.98,5.05,1.09,2026-06-27,False
2026-07-02,532.53,5.77,0.73,6.34,0.0,2.6,0.0,0.0,2.94,527.15,8.36,6.02,3.39,2026-06-27,False
2026-07-03,527.15,6.51,1.44,9.65,0.0,2.43,0.0,0.0,1.05,521.97,9.43,11.0,1.2,2026-06-27,False
2026-07-04,521.97,7.5,1.14,5.01,0.0,2.37,0.0,0.0,1.11,522.11,10.88,4.76,1.28,2026-06-27,False
2026-07-05,522.11,7.04,1.02,6.79,0.0,2.05,0.0,0.0,0.9,520.43,10.21,6.45,1.03,2026-06-27,False
2026-07-06,520.43,7.9,1.13,6.67,0.0,2.51,0.0,0.0,0.71,519.58,11.45,6.33,0.81,2026-06-27,False
2026-07-07,519.58,7.84,1.01,6.89,0.0,2.14,0.0,0.0,2.71,516.7,11.38,6.55,3.11,2026-06-27,False
2026-07-08,516.7,5.28,1.35,6.21,0.0,2.23,0.0,0.0,0.95,513.94,7.66,5.9,1.09,2026-06-27,False
2026-07-09,513.94,5.78,1.26,5.86,0.0,2.49,0.0,0.0,2.79,509.85,8.39,5.56,3.21,2026-06-27,False
2026-07-10,509.85,6.55,1.06,10.44,0.0,2.35,0.0,0.0,1.07,503.6,9.5,11.9,1.23,2026-06-27,False
2026-07-11,503.6,5.24,1.36,7.45,0.0,2.13,0.0,0.0,1.28,499.35,7.6,7.07,1.47,2026-06-27,False
2026-07-12,499.35,5.93,1.23,6.6,0.0,2.92,0.0,0.0,1.2,495.8,8.61,6.27,1.38,2026-06-27,False
2026-07-13,495.8,9.54,1.58,7.03,15.45,2.43,0.0,0.0,0.83,481.17,13.83,6.68,0.95,2026-06-27,False
2026-07-14,481.17,7.37,0.83,7.72,0.0,2.36,0.0,0.0,2.89,476.41,10.69,7.33,3.32,2026-06-27,False
2026-07-15,476.41,4.95,1.28,7.38,0.0,2.45,32.0,0.0,0.73,440.08,7.17,7.01,0.84,2026-06-27,False
2026-07-16,440.08,6.18,1.23,6.58,0.0,2.56,0.0,0.0,2.75,435.59,8.96,6.25,3.16,2026-06-27,False
2026-07-17,435.59,3.26,1.17,8.42,0.0,2.01,0.0,0.0,0.85,428.75,84.73,9.59,0.97,2026-06-27,False
2026-07-18,428.75,3.9,0.94,6.38,0.0,2.37,0.0,0.0,1.06,423.78,85.65,6.06,1.22,2026-06-27,False
2026-07-19,423.78,3.0,1.04,5.92,0.0,2.1,0.0,0.0,0.63,419.17,84.35,5.62,0.73,2026-06-27,False
2026-07-20,419.17,4.6,1.17,5.62,0.0,2.06,0.0,0.0,0.96,416.31,86.67,5.34,1.1,2026-06-27,False
2026-07-21,416.31,4.08,1.33,7.8,0.0,1.88,0.0,0.0,2.82,409.23,85.92,7.41,3.24,2026-06-27,False
2026-07-22,409.23,3.27,1.53,6.41,0.0,2.51,0.0,0.0,1.03,404.08,84.74,6.09,1.19,2026-06-27,False
2026-07-23,404.08,2.95,1.44,6.06,0.0,2.66,0.0,0.0,2.66,397.1,84.28,5.76,3.06,2026-06-27,False
2026-07-24,397.1,3.48,0.95,11.45,0.0,2.7,0.0,0.0,0.96,386.41,85.04,13.05,1.11,2026-06-27,False
2026-07-25,386.41,3.35,0.99,7.72,0.0,2.51,0.0,0.0,0.97,379.55,84.86,7.33,1.12,2026-06-27,False
2026-07-26,379.55,3.63,1.31,7.12,0.0,2.44,0.0,0.0,1.05,373.88,85.26,6.76,1.21,2026-06-27,False
2026-07-27,373.88,3.44,0.96,5.68,16.42,2.55,0.0,0.0,0.89,352.75,84.99,5.39,1.02,2026-06-27,False
2026-07-28,352.75,4.43,1.19,5.36,0.0,2.61,0.0,0.0,2.68,347.71,86.42,5.1,3.08,2026-06-27,False
2026-07-29,347.71,3.21,0.86,5.96,0.0,1.8,0.0,0.0,0.99,343.03,84.66,5.66,1.14,2026-06-27,False
2026-07-30,343.03,2.77,0.91,6.11,0.0,2.17,0.0,0.0,2.79,335.65,84.02,5.81,3.2,2026-06-27,False
2026-07-31,335.65,3.48,1.35,10.85,0.0,2.04,0.0,0.0,0.85,326.76,85.05,12.36,0.97,2026-06-27,False
2026-08-01,326.76,3.51,0.96,5.82,0.0,2.58,0.0,0.0,0.95,321.88,85.09,5.53,1.1,2026-06-27,False
2026-08-02,321.88,3.26,0.83,5.8,0.0,1.73,0.0,0.0,0.9,317.53,84.72,5.51,1.04,2026-06-27,False
2026-08-03,317.53,4.31,0.78,7.44,0.0,2.22,0.0,0.0,0.98,311.98,86.25,7.07,1.13,2026-06-27,False
2026-08-04,311.98,4.8,1.24,6.97,0.0,2.27,0.0,0.0,3.01,305.78,86.96,6.62,3.46,2026-06-27,False
2026-08-05,305.78,3.1,1.56,4.77,0.0,1.94,0.0,0.0,1.02,302.71,84.5,4.53,1.18,2026-06-27,False
2026-08-06,302.71,2.76,1.18,7.37,0.0,2.64,0.0,0.0,2.92,293.74,84.01,7.0,3.35,2026-06-27,False
2026-08-07,293.74,3.29,0.77,9.75,0.0,2.46,0.0,0.0,1.03,284.57,84.77,11.11,1.19,2026-06-27,False
2026-08-08,284.57,3.19,1.23,5.83,0.0,2.37,0.0,0.0,1.06,279.73,84.62,5.54,1.22,2026-06-27,False
2026-08-09,279.73,3.01,1.33,5.81,0.0,1.88,0.0,0.0,0.74,275.62,84.36,5.52,0.86,2026-06-27,False
2026-08-10,275.62,4.27,1.2,7.65,16.55,2.49,0.0,0.0,1.01,253.39,86.19,7.26,1.16,2026-06-27,False
2026-08-11,253.39,4.26,1.2,4.97,0.0,2.51,0.0,0.0,2.82,248.55,86.17,4.72,3.25,2026-06-27,False
2026-08-12,248.55,3.22,0.88,4.39,0.0,2.76,0.0,0.0,1.19,244.3,84.66,4.17,1.37,2026-06-27,False
2026-08-13,244.3,3.13,0.75,41.7,0.0,2.61,0.0,0.0,2.69,201.18,84.54,39.62,3.1,2026-06-27,False
2026-08-14,201.18,3.18,1.37,9.78,0.0,1.88,0.0,0.0,1.0,193.08,84.62,11.14,1.16,2026-06-27,False
2026-08-15,193.08,3.26,1.48,7.21,0.0,2.22,32.0,0.0,1.1,155.29,84.72,6.85,1.26,2026-06-27,False
2026-08-16,155.29,3.23,1.05,6.27,0.0,2.3,0.0,185.0,0.97,-34.97,84.68,5.95,1.12,2026-06-27,False
2026-08-17,-34.97,3.68,1.48,6.41,0.0,2.66,0.0,0.0,0.67,-39.55,85.34,6.09,0.77,2026-06-27,False
2026-08-18,-39.55,4.04,1.27,6.59,0.0,2.53,0.0,0.0,2.7,-46.05,85.86,6.26,3.1,2026-06-27,False
2026-08-19,-46.05,3.16,0.97,7.06,0.0,2.22,0.0,0.0,0.69,-51.9,84.58,6.71,0.8,2026-06-27,False
